Order_ID,Customer_ID,Customer_Name,Gender,Age,City,Product_Category,Quantity,Unit_Price,Order_Date,Payment_Method,Email,Discount,Rating,Total_Sales
ORD102104,CUST12805,Lynn Berger,Male,22.0,Medan,Home,9,665.67,2025-06-12,Debit Card,sharonbrown@example.org,0.12,4.9,5272.11
ORD102105,CUST10992,David Wright,Female,27.0,Medan,Sports,6,440.66,2025-04-02,Credit Card,malonejennifer@example.net,0.16,2.6,2220.93
ORD102106,CUST11759,Erin Mcdonald,Female,30.0,Denpasar,Sports,5,979.12,2024-08-30,Debit Card,dthompson@example.org,0.13,5.0,4259.17
ORD102107,CUST12062,Jason Stewart,Male,53.0,Bandung,Fashion,5,891.54,2024-12-13,Bank Transfer,bperkins@example.net,0.28,4.2,3209.54
ORD102108,CUST12584,Mary Harris,Female,43.0,Surabaya,Sports,7,921.53,2024-10-22,Credit Card,ellisonkevin@example.net,0.24,2.3,4902.54
ORD102109,CUST11134,Erika Munoz,Male,43.0,Bandung,Beauty,1,448.29,2025-02-19,Cash,nfuller@example.net,0.13,2.3,390.01
ORD102110,CUST10844,Sara Yates,Male,64.0,Yogyakarta,Electronics,2,367.4,2024-12-23,Cash,brian09@example.com,0.12,1.1,646.62
ORD102111,CUST10175,Donna Smith,Female,58.0,Makassar,Home,6,902.8,2024-11-21,Credit Card,allisonholt@example.org,0.1,3.7,4875.12
ORD102112,CUST10342,Kelly Johnson,Male,47.0,Yogyakarta,Sports,10,106.21,2024-10-31,E-Wallet,dtorres@example.org,0.07,1.4,987.75
ORD102113,CUST12885,Daniel Wood,Female,61.0,Medan,Electronics,1,146.61,2025-10-27,Debit Card,mercadojessica@example.org,0.24,1.7,111.42
ORD102114,CUST10958,Erin Hall,Female,70.0,Bandung,Books,1,409.09,2024-06-13,Credit Card,deborahkeller@example.net,0.19,3.7,331.36
ORD102115,CUST10747,Nina Moore,Female,38.0,Yogyakarta,Toys,1,893.5,2026-05-23,Cash,rshepard@example.net,0.2,2.4,714.8
ORD102116,CUST12866,William Richardson,Male,23.0,Bandung,Electronics,1,15.52,2026-02-03,Bank Transfer,chelseacarrillo@example.org,0.26,1.9,11.48
ORD102117,CUST12682,John Palmer,Female,46.0,Makassar,Sports,3,906.97,2025-12-25,Bank Transfer,fhall@example.net,0.1,1.1,2448.82
ORD102118,CUST10410,Stacy White,Female,63.0,Surabaya,Toys,5,48.61,2025-11-04,Debit Card,bporter@example.net,0.25,2.9,182.29
ORD102119,CUST12417,Mr. Nicolas Evans DDS,Female,59.0,Jakarta,Fashion,9,54.27,2025-02-24,Credit Card,oferguson@example.org,0.11,1.2,434.7
ORD102120,CUST10886,Charles Williams,Female,67.0,Makassar,Electronics,7,291.41,2024-07-29,Debit Card,trancrystal@example.com,0.2,3.8,1631.9
ORD102121,CUST10517,Whitney Fernandez,Male,31.0,Medan,Electronics,10,122.92,2025-03-24,Cash,grimeskaren@example.net,0.08,3.4,1130.86
ORD102122,CUST12568,Andrew Walker,Male,32.0,Makassar,Home,5,69.09,2024-09-02,Cash,kristi16@example.com,0.16,3.5,290.18
ORD102123,CUST10998,Linda Moore,Female,61.0,Denpasar,Home,3,960.05,2026-02-21,Debit Card,paulmiddleton@example.com,0.11,1.2,2563.33
ORD102124,CUST11995,Mrs. Crystal Dunn,Male,59.0,Jakarta,Beauty,7,75.31,2025-09-25,Cash,christopher95@example.net,0.02,2.7,516.63
ORD102125,CUST12938,Brent Medina,Female,48.0,Bandung,Electronics,9,63.5,2025-03-18,Debit Card,unknown@example.com,0.16,5.0,480.06
ORD102126,CUST12936,Haley Evans,Male,60.0,Surabaya,Sports,9,270.72,2024-12-24,Bank Transfer,odonnellsara@example.net,0.2,2.2,1949.18
ORD102127,CUST11609,Andrea Haynes,Female,47.0,Medan,Toys,6,862.58,2024-11-27,Debit Card,alexandragarcia@example.com,0.01,2.3,5123.73
ORD102128,CUST10046,Isaiah Thompson,Male,49.0,Surabaya,Beauty,1,221.88,2024-07-23,Bank Transfer,ewhite@example.com,0.19,2.0,179.72
ORD102129,CUST12201,Sara Hernandez,Female,29.0,Denpasar,Electronics,7,187.73,2025-06-19,Debit Card,jstewart@example.net,0.03,3.6,1274.69
ORD102130,CUST10907,Michael Jacobs,Female,39.0,Yogyakarta,Electronics,10,703.94,2026-05-09,Credit Card,christine91@example.org,0.04,1.1,6757.82
ORD102131,CUST11728,Shawn White,Male,40.0,Surabaya,Electronics,1,573.46,2024-12-18,Cash,turnerlindsey@example.org,0.19,3.2,464.5
ORD102132,CUST10621,Joseph White,Male,23.0,Medan,Beauty,7,512.88,2026-02-27,E-Wallet,wlawson@example.net,0.07,1.9,3338.85
ORD102133,CUST12779,Maureen Rosario,Female,47.0,Bandung,Toys,3,618.18,2025-01-05,Cash,guerrerojeremy@example.com,0.0,3.0,1854.54
ORD102134,CUST10763,Larry Bradley,Male,28.0,Denpasar,Books,9,453.89,2024-11-27,Cash,mvaldez@example.net,0.26,4.1,3022.91
ORD102135,CUST10985,Nicole Robles,Female,60.0,Yogyakarta,Fashion,5,171.65,2024-09-23,Credit Card,maciasjaime@example.net,0.01,4.5,849.67
ORD102136,CUST10765,Brittany Gallagher,Male,34.0,Medan,Beauty,3,460.29,2024-10-28,Credit Card,klinedylan@example.net,0.11,3.8,1228.97
ORD102137,CUST10373,Julie Silva,Female,28.0,Surabaya,Books,3,6.09,2026-03-23,Cash,wilsonpamela@example.org,0.13,1.0,15.89
ORD102138,CUST10406,Unknown,Male,22.0,Bandung,Sports,4,434.29,2025-05-11,Credit Card,sarah87@example.org,0.29,3.1,1233.38
ORD102139,CUST12317,Rick Smith,Male,45.0,Jakarta,Toys,8,724.18,2025-12-20,Credit Card,tracy91@example.net,0.21,3.0,4576.82
ORD102140,CUST12256,Melissa Miller,Male,64.0,Denpasar,Home,4,537.85,2025-12-04,Cash,rcrawford@example.com,0.1,4.0,1936.26
ORD102141,CUST11564,Kimberly Jones,Male,63.0,Jakarta,Toys,8,171.64,2025-02-14,Bank Transfer,arthurmoore@example.net,0.21,3.0,1084.76
ORD102142,CUST12474,Renee Rose,Male,22.0,Denpasar,Beauty,8,537.3,2025-01-17,Cash,tbailey@example.com,0.24,4.8,3266.78
ORD102143,CUST10707,Robert Young,Female,39.0,Bandung,Toys,9,909.07,2026-02-14,Credit Card,jessicasandoval@example.com,0.14,3.6,7036.2
ORD102144,CUST11953,Isaiah Jackson,Male,18.0,Jakarta,Fashion,9,142.41,2024-08-25,Cash,anthonycarter@example.com,0.22,1.9,999.72
ORD102145,CUST10937,Mark Glenn,Male,60.0,Surabaya,Electronics,5,538.97,2026-05-20,Bank Transfer,patricia82@example.com,0.19,1.4,2182.83
ORD102146,CUST10866,Andrew Cook,Male,65.0,Yogyakarta,Sports,5,489.84,2025-02-19,Credit Card,turnerbeverly@example.com,0.08,1.3,2253.26
ORD102147,CUST12872,Kristopher King,Male,61.0,Surabaya,Books,6,579.39,2025-02-18,Credit Card,gibbsseth@example.org,0.21,1.5,2746.31
ORD102148,CUST12927,Andrea Cunningham,Male,32.0,Yogyakarta,Fashion,4,978.78,2025-08-15,Debit Card,tuckermary@example.org,0.08,3.9,3601.91
ORD102149,CUST12849,Austin Turner,Male,33.0,Bandung,Books,8,362.38,2026-03-07,Debit Card,trevor64@example.org,0.28,1.2,2087.31
ORD102150,CUST10193,Kimberly Baxter,Female,34.0,Medan,Fashion,3,505.82,2024-08-10,Credit Card,alexis75@example.com,0.13,3.7,1320.19
ORD102151,CUST10946,James Gross,Female,47.0,Medan,Home,1,347.71,2026-01-19,E-Wallet,baileylaura@example.org,0.24,4.6,264.26
ORD102152,CUST10291,Marcus Hodges,Male,59.0,Surabaya,Sports,2,613.05,2025-03-17,Credit Card,rebeccagomez@example.com,0.07,2.7,1140.27
ORD102153,CUST12491,Jared Smith,Male,28.0,Denpasar,Books,2,472.33,2024-08-25,Cash,vasquezolivia@example.com,0.11,1.9,840.75
ORD102154,CUST12217,Timothy Evans,Female,22.0,Denpasar,Beauty,1,267.35,2025-08-09,E-Wallet,riverabrenda@example.org,0.25,1.6,200.51
ORD102155,CUST10486,Matthew Howard,Female,49.0,Jakarta,Sports,10,85.75,2025-01-25,Credit Card,vgarza@example.org,0.26,2.5,634.55
ORD102156,CUST11711,Chad Davis,Female,47.0,Yogyakarta,Electronics,9,885.37,2024-12-11,E-Wallet,brittany41@example.org,0.29,1.9,5657.51
ORD102157,CUST12098,Angela Perkins,Female,41.0,Bandung,Electronics,7,930.21,2025-10-06,Bank Transfer,uraymond@example.net,0.03,3.3,6316.13
ORD102158,CUST11768,Paul Marquez,Female,30.0,Makassar,Home,5,304.0,2026-06-07,Cash,rmarquez@example.org,0.01,4.1,1504.8
ORD102159,CUST11239,Roy Hernandez,Female,28.0,Medan,Fashion,4,569.72,2025-11-22,Debit Card,jennifer26@example.org,0.1,4.4,2050.99
ORD102160,CUST10482,Brian Duke,Male,36.0,Surabaya,Home,7,139.02,2024-08-09,Debit Card,gjohnson@example.com,0.26,4.1,720.12
ORD102161,CUST12682,Dana Wagner,Female,35.0,Makassar,Fashion,3,920.04,2025-07-19,Credit Card,conwayryan@example.net,0.22,3.7,2152.89
ORD102162,CUST12187,Joshua Bean,Female,56.0,Makassar,Sports,9,638.05,2026-04-09,Credit Card,tgrant@example.com,0.29,4.0,4077.14
ORD102163,CUST11275,Stacy Le,Male,60.0,Denpasar,Sports,7,151.78,2024-11-19,E-Wallet,gary91@example.org,0.07,2.1,988.09
ORD102164,CUST10549,Abigail Contreras,Female,47.0,Surabaya,Home,4,561.91,2025-11-02,Credit Card,perrymadeline@example.net,0.24,2.5,1708.21
ORD102165,CUST10829,Amy Baker,Male,69.0,Makassar,Fashion,4,228.79,2025-12-27,Credit Card,williamsjames@example.com,0.08,1.3,841.95
ORD102166,CUST11662,Jody Carr,Male,41.0,Makassar,Home,6,849.1,2025-04-29,Bank Transfer,nfranco@example.com,0.16,4.5,4279.46
ORD102167,CUST11101,Jennifer Long,Female,39.0,Yogyakarta,Beauty,7,916.56,2024-10-30,E-Wallet,vwilliams@example.com,0.17,3.3,5325.21
ORD102168,CUST12604,Timothy Bell,Female,30.0,Bandung,Fashion,5,723.14,2025-06-28,E-Wallet,moorekimberly@example.org,0.28,2.5,2603.3
ORD102169,CUST11584,Timothy Lee,Female,69.0,Jakarta,Beauty,8,991.17,2025-12-15,Debit Card,morgancaleb@example.com,0.08,4.6,7295.01
ORD102170,CUST11516,Julia Evans,Male,52.0,Makassar,Electronics,3,83.68,2025-07-13,Cash,brittanyramirez@example.com,0.1,2.3,225.94
ORD102171,CUST10359,Jeffrey Kirk,Female,29.0,Yogyakarta,Beauty,10,917.48,2026-05-29,Cash,robert87@example.com,0.09,1.6,8349.07
ORD102172,CUST11830,Tina Jackson,Male,25.0,Yogyakarta,Fashion,6,577.84,2024-10-06,Credit Card,longlisa@example.org,0.12,3.0,3051.0
ORD102173,CUST12939,Vanessa Rivera,Male,35.0,Surabaya,Beauty,5,141.03,2024-10-17,Credit Card,sherrimartinez@example.org,0.11,4.7,627.58
ORD102174,CUST11085,Amanda Miller,Male,33.0,Yogyakarta,Fashion,5,57.38,2025-07-26,E-Wallet,vasquezsherri@example.net,0.2,4.3,229.52
ORD102175,CUST10875,Dawn Beasley,Male,46.0,Denpasar,Beauty,5,777.87,2025-08-07,Debit Card,heatherwilson@example.com,0.27,3.6,2839.23
ORD102176,CUST12789,Johnny Ortiz,Male,19.0,Denpasar,Books,8,229.88,2026-05-06,Credit Card,belinda20@example.net,0.29,3.0,1305.72
ORD102177,CUST10582,Marisa Martinez,Male,23.0,Bandung,Books,9,822.84,2026-02-27,Cash,qsmith@example.com,0.28,2.8,5332.0
ORD102178,CUST11486,Danielle Schmidt,Female,65.0,Surabaya,Beauty,9,284.45,2025-03-17,Cash,smithleslie@example.org,0.05,4.2,2432.05
ORD102179,CUST12781,Barbara Osborne,Female,21.0,Jakarta,Beauty,5,270.72,2025-05-07,Debit Card,brownjoseph@example.net,0.2,3.6,1082.88
ORD102180,CUST12772,Cameron Parks,Male,62.0,Denpasar,Beauty,3,870.35,2025-11-15,Bank Transfer,jenniferwright@example.com,0.28,4.5,1879.96
ORD102181,CUST11856,Joshua Smith,Male,54.0,Medan,Beauty,3,226.45,2025-08-11,Bank Transfer,amber10@example.org,0.13,2.6,591.03
ORD102182,CUST10254,Kevin Morrison,Male,66.0,Makassar,Books,4,470.69,2026-04-14,Bank Transfer,goldenrenee@example.com,0.03,4.3,1826.28
ORD102183,CUST11506,Heather Flores,Female,59.0,Denpasar,Books,8,932.77,2025-03-09,Credit Card,youngrebecca@example.org,0.02,1.1,7312.92
ORD102184,CUST12988,Johnny Wilson,Male,22.0,Bandung,Fashion,3,486.43,2025-11-17,Bank Transfer,lroberts@example.com,0.2,2.9,1167.43
ORD102185,CUST11234,John Gibson,Male,54.0,Makassar,Toys,4,124.32,2025-11-20,Credit Card,yoderkatherine@example.com,0.01,4.1,492.31
ORD102186,CUST12571,Robert Burke,Male,49.0,Surabaya,Electronics,4,764.25,2026-06-10,Debit Card,anthonyhill@example.org,0.16,1.5,2567.88
ORD102187,CUST10632,Jeffrey Holland,Female,29.0,Makassar,Electronics,7,624.32,2025-11-12,Cash,davisdonna@example.net,0.11,3.6,3889.51
ORD102188,CUST11009,Casey Smith,Female,26.0,Makassar,Home,10,727.62,2024-10-14,Cash,anna23@example.org,0.26,2.4,5384.39
ORD102189,CUST10618,Laura Ayala,Female,32.0,Makassar,Sports,4,910.0,2026-05-02,Debit Card,harellano@example.org,0.04,3.0,3494.4
ORD102190,CUST11490,Angela Hoffman,Female,62.0,Makassar,Toys,10,609.88,2025-10-16,Debit Card,robinsonalison@example.net,0.0,4.1,6098.8
ORD102191,CUST10357,Tonya Sweeney,Female,20.0,Medan,Beauty,4,133.56,2025-10-26,Credit Card,gwalker@example.net,0.13,4.6,464.79
ORD102192,CUST10768,Gary Norton,Female,56.0,Medan,Toys,9,976.24,2026-06-04,Credit Card,elizabeth06@example.org,0.01,4.1,8698.3
ORD102193,CUST10159,Grace Horton,Male,18.0,Medan,Electronics,3,830.62,2025-01-27,Debit Card,unknown@example.com,0.06,2.6,2342.35
ORD102194,CUST12268,James Cole,Male,53.0,Makassar,Sports,6,646.58,2025-03-07,Debit Card,prestonchelsey@example.org,0.29,3.8,2754.43
ORD102195,CUST11781,Scott Chang,Female,52.0,Yogyakarta,Home,8,667.89,2025-06-28,E-Wallet,middletonvanessa@example.net,0.25,2.9,4007.34
ORD102196,CUST10595,Rodney Wiggins,Male,31.0,Makassar,Fashion,6,445.4,2024-09-17,Debit Card,jennifer85@example.org,0.08,4.8,2458.61
ORD102197,CUST12489,Greg Williams,Female,34.0,Surabaya,Home,9,21.8,2024-09-05,Cash,wmoore@example.com,0.03,5.0,190.31
ORD102198,CUST12808,Matthew Barajas,Male,29.0,Makassar,Home,10,158.51,2025-04-23,E-Wallet,jamesmichael@example.net,0.24,1.2,1204.68
ORD102199,CUST11383,James Johnson,Male,44.0,Makassar,Electronics,3,821.95,2025-11-06,E-Wallet,ryanmartinez@example.net,0.19,2.0,1997.34
ORD102200,CUST12654,Kathryn Hodge,Male,52.0,Jakarta,Home,8,865.17,2024-09-20,E-Wallet,john35@example.com,0.07,3.7,6436.86
ORD102201,CUST10026,Christopher Chapman,Female,60.0,Bandung,Fashion,8,279.4,2025-04-28,Cash,danasilva@example.org,0.25,4.8,1676.4
ORD102202,CUST10056,Craig Shepherd,Male,32.0,Yogyakarta,Beauty,2,654.94,2024-09-11,Debit Card,nicholaslopez@example.net,0.1,2.6,1178.89
ORD102203,CUST11636,Stephen Wilson,Male,54.0,Yogyakarta,Books,1,511.17,2025-11-11,E-Wallet,adamwhitehead@example.com,0.09,3.6,465.16
ORD102204,CUST11951,Julie Pitts,Male,41.0,Bandung,Home,7,67.94,2025-06-11,Cash,kathleen80@example.com,0.22,1.3,370.95
ORD102205,CUST11509,Andrew Jacobson,Male,45.0,Makassar,Home,3,937.1,2026-05-22,Credit Card,veronica40@example.org,0.2,1.3,2249.04
ORD102206,CUST12333,Joseph Hansen,Male,54.0,Makassar,Beauty,6,333.3,2025-05-21,Cash,unknown@example.com,0.08,4.9,1839.82
ORD102207,CUST11466,Lauren Ellison,Male,21.0,Medan,Toys,10,324.44,2025-02-17,Credit Card,uboone@example.net,0.16,4.2,2725.3
ORD102208,CUST10649,Timothy Chavez,Male,22.0,Denpasar,Toys,1,257.35,2025-04-01,E-Wallet,brandi77@example.org,0.13,1.4,223.89
ORD102209,CUST10827,Jonathan Murphy,Male,66.0,Makassar,Beauty,2,153.92,2026-01-15,Cash,annamcgee@example.org,0.02,2.6,301.68
ORD102210,CUST10149,Jade Beard,Female,31.0,Jakarta,Fashion,9,568.7,2025-06-14,E-Wallet,kjones@example.org,0.14,3.0,4401.74
ORD102211,CUST10760,Mary Perez,Male,46.0,Makassar,Beauty,8,235.17,2025-01-08,Credit Card,ricardogoodman@example.com,0.24,2.8,1429.83
ORD102213,CUST12861,Angel Smith,Female,30.0,Jakarta,Sports,4,941.0,2026-02-26,Credit Card,richardsonlinda@example.net,0.21,3.5,2973.56
ORD102214,CUST12100,Dana Shaw,Female,29.0,Surabaya,Electronics,7,332.17,2026-02-11,Debit Card,chase74@example.net,0.06,1.2,2185.68
ORD102215,CUST10097,Unknown,Female,49.0,Yogyakarta,Beauty,2,588.16,2025-09-15,Bank Transfer,christinarogers@example.org,0.11,5.0,1046.92
ORD102216,CUST11164,Jason Miller,Female,18.0,Makassar,Electronics,10,641.88,2025-02-09,Credit Card,cheryl40@example.org,0.24,1.6,4878.29
ORD102217,CUST12232,Claudia Ortiz,Female,49.0,Medan,Home,9,466.95,2025-09-07,Cash,kathyanderson@example.net,0.09,2.8,3824.32
ORD102218,CUST10365,Eric Oneill,Female,70.0,Surabaya,Beauty,8,923.74,2025-09-12,Bank Transfer,thorntonkevin@example.org,0.27,2.7,5394.64
ORD102219,CUST10095,Christine Jackson,Female,33.0,Bandung,Home,1,260.65,2026-06-02,Debit Card,abigailmartinez@example.net,0.1,2.9,234.58
ORD102220,CUST11116,Ashley Ramsey,Female,57.0,Surabaya,Beauty,1,590.92,2024-09-29,E-Wallet,marshallcarolyn@example.org,0.12,1.3,520.01
ORD102221,CUST12851,William Webster,Female,32.0,Bandung,Fashion,10,651.82,2024-06-13,Credit Card,umorris@example.com,0.04,3.8,6257.47
ORD102222,CUST11508,Jeffrey Ramsey,Female,25.0,Surabaya,Sports,10,468.62,2025-11-16,Debit Card,woodsgregory@example.net,0.0,2.9,4686.2
ORD102223,CUST10321,Monica Watts,Female,57.0,Bandung,Sports,4,429.43,2024-10-05,Cash,lsanders@example.net,0.07,4.4,1597.48
ORD102225,CUST11197,Diane Ware MD,Male,37.0,Makassar,Home,6,754.95,2026-02-06,Credit Card,michael01@example.com,0.26,4.2,3351.98
ORD102226,CUST12472,David Hill,Male,66.0,Denpasar,Fashion,5,613.93,2026-06-07,Bank Transfer,glasskeith@example.net,0.12,2.1,2701.29
ORD102227,CUST11105,Gregory Shaw,Female,34.0,Jakarta,Sports,8,288.66,2026-04-03,Cash,jallen@example.org,0.17,1.7,1916.7
ORD102228,CUST11721,Kevin Estes,Male,56.0,Makassar,Beauty,4,52.51,2025-05-17,Debit Card,ricebradley@example.net,0.1,5.0,189.04
ORD102229,CUST12387,Pamela Martinez,Female,24.0,Surabaya,Fashion,9,644.33,2025-12-12,Credit Card,arodriguez@example.org,0.26,4.9,4291.24
ORD102230,CUST10710,Natalie Morrow,Male,48.0,Yogyakarta,Electronics,10,448.32,2024-08-17,E-Wallet,poncesandra@example.org,0.02,2.3,4393.54
ORD102232,CUST11237,Kimberly Edwards,Female,54.0,Medan,Toys,3,42.11,2025-12-04,Bank Transfer,rharris@example.com,0.0,2.5,126.33
ORD102233,CUST12321,Melissa Drake,Male,70.0,Jakarta,Fashion,2,152.64,2026-05-05,Bank Transfer,cdiaz@example.com,0.18,1.4,250.33
ORD102234,CUST11366,Dylan Gibson,Female,40.0,Denpasar,Books,2,208.02,2026-02-02,Cash,christine69@example.net,0.26,2.6,307.87
ORD102235,CUST11931,Danielle Cole,Male,53.0,Medan,Toys,6,584.44,2026-03-02,Credit Card,heather43@example.org,0.19,3.0,2840.38
ORD102236,CUST12892,Melanie Hall,Female,53.0,Bandung,Fashion,10,222.31,2024-10-25,Bank Transfer,rnelson@example.com,0.02,3.8,2178.64
ORD102237,CUST10913,Jorge Morales,Female,21.0,Surabaya,Home,7,390.95,2026-05-07,Debit Card,thompsondavid@example.org,0.03,1.8,2654.55
ORD102238,CUST10556,Mackenzie Mcdonald,Male,33.0,Surabaya,Home,7,161.78,2025-07-05,E-Wallet,arianahart@example.org,0.2,2.2,905.97
ORD102239,CUST10077,Dustin Smith,Female,32.0,Makassar,Beauty,5,409.54,2026-04-13,Cash,pageloretta@example.org,0.2,2.7,1638.16
ORD102240,CUST10115,Katherine Parks,Male,53.0,Yogyakarta,Books,7,782.52,2024-07-23,Bank Transfer,rodriguezchad@example.com,0.16,3.8,4601.22
ORD102241,CUST12387,Vickie Zhang,Male,27.0,Yogyakarta,Books,3,571.24,2024-07-22,Credit Card,ryan43@example.com,0.08,3.6,1576.62
ORD102242,CUST11908,Patricia Elliott,Female,30.0,Jakarta,Home,8,440.96,2026-01-03,Debit Card,crawfordvictoria@example.org,0.09,3.0,3210.19
ORD102243,CUST11502,George Good,Male,28.0,Surabaya,Toys,1,159.39,2026-04-06,Cash,vlewis@example.net,0.16,3.4,133.89
ORD102244,CUST11837,Robert Garcia,Female,64.0,Yogyakarta,Toys,5,425.01,2026-05-24,Debit Card,dhayes@example.com,0.1,1.8,1912.55
ORD102245,CUST10958,Alicia Mccoy,Male,26.0,Jakarta,Fashion,3,522.71,2025-11-28,Bank Transfer,dorseyalexander@example.org,0.05,2.6,1489.72
ORD102246,CUST10941,Andrea Roberson,Male,32.0,Surabaya,Home,2,219.45,2025-12-09,E-Wallet,vharris@example.net,0.26,2.9,324.79
ORD102247,CUST11753,Christopher Lee,Female,41.0,Yogyakarta,Electronics,2,735.39,2024-06-16,E-Wallet,murphymelissa@example.com,0.04,4.4,1411.95
ORD102248,CUST11423,Maria Brown,Female,33.0,Makassar,Electronics,3,777.03,2025-01-01,Debit Card,alexanderguerrero@example.com,0.18,2.1,1911.49
ORD102249,CUST10709,Matthew Adams,Male,65.0,Denpasar,Sports,6,214.56,2026-06-11,Bank Transfer,olsondylan@example.org,0.02,4.3,1261.61
ORD102250,CUST12936,Jeffrey Smith,Male,20.0,Surabaya,Sports,3,238.81,2024-09-11,Bank Transfer,xjacobs@example.com,0.07,2.8,666.28
ORD102251,CUST10068,Judith Ramirez,Male,47.0,Makassar,Fashion,10,810.45,2025-10-26,Debit Card,tamaraprice@example.org,0.24,3.6,6159.42
ORD102252,CUST10240,Alexandra Davis,Female,70.0,Makassar,Beauty,3,296.21,2025-02-23,Bank Transfer,alexandra87@example.com,0.26,3.6,657.59
ORD102253,CUST10417,Randall Taylor,Female,59.0,Makassar,Books,9,465.26,2025-06-04,E-Wallet,anthony59@example.net,0.23,2.3,3224.25
ORD102254,CUST12461,Kimberly Serrano,Male,34.0,Jakarta,Beauty,5,416.85,2024-09-20,Bank Transfer,matthewsvictoria@example.com,0.19,3.6,1688.24
ORD102255,CUST10632,Michele Newton,Female,58.0,Surabaya,Home,4,539.14,2024-06-29,Cash,derekjohnson@example.org,0.28,4.5,1552.72
ORD102256,CUST10165,Jeffrey Olson,Female,42.0,Medan,Toys,2,183.98,2025-03-29,Cash,kennethpeterson@example.com,0.09,2.1,334.84
ORD102257,CUST10604,Thomas Mitchell MD,Male,49.0,Surabaya,Books,5,915.28,2025-03-29,Debit Card,vholmes@example.net,0.22,2.8,3569.59
ORD102258,CUST10347,Kimberly Kramer,Male,21.0,Jakarta,Sports,2,795.46,2026-01-17,E-Wallet,richardsonsharon@example.com,0.03,4.9,1543.19
ORD102259,CUST12820,Rebecca Valenzuela,Female,69.0,Makassar,Sports,1,239.53,2024-11-13,Credit Card,kennethpowell@example.com,0.1,3.7,215.58
ORD102260,CUST11986,John Hendricks,Female,62.0,Jakarta,Toys,2,457.14,2025-11-17,Debit Card,lmills@example.com,0.01,3.4,905.14
ORD102261,CUST12529,Yolanda Gaines,Female,62.0,Bandung,Fashion,6,108.05,2024-12-28,Cash,jasonhill@example.com,0.29,2.3,460.29
ORD102262,CUST10583,Melissa Castillo,Female,42.0,Makassar,Home,2,496.52,2025-07-06,Debit Card,michelle98@example.net,0.05,1.9,943.39
ORD102263,CUST11185,Mr. Sean Hess,Male,27.0,Jakarta,Beauty,8,185.88,2025-06-21,Debit Card,maxwellshaw@example.com,0.01,2.5,1472.17
ORD102264,CUST12647,Dominic Russell,Female,30.0,Surabaya,Books,6,686.67,2026-04-03,Credit Card,jennaluna@example.com,0.08,3.8,3790.42
ORD102265,CUST11238,Amy Garcia,Female,19.0,Bandung,Sports,4,206.34,2026-02-24,Cash,dbecker@example.net,0.09,3.0,751.08
ORD102266,CUST11110,Brenda Deleon,Female,19.0,Yogyakarta,Fashion,10,582.21,2024-08-27,Credit Card,qmathis@example.com,0.1,4.4,5239.89
ORD102267,CUST12804,Ashley Dominguez,Female,22.0,Denpasar,Toys,10,684.7,2026-01-13,Bank Transfer,troy95@example.com,0.23,1.8,5272.19
ORD102268,CUST10745,Christopher Dunn,Female,45.0,Makassar,Books,8,499.35,2024-07-24,Debit Card,erica53@example.org,0.19,1.6,3235.79
ORD102269,CUST11098,Kimberly Reeves,Male,46.0,Medan,Beauty,10,742.38,2025-07-03,Bank Transfer,rachelerickson@example.org,0.12,4.2,6532.94
ORD102270,CUST10072,Michael Moss,Female,44.0,Medan,Home,3,912.49,2026-05-29,Cash,taylormcdaniel@example.com,0.17,1.3,2272.1
ORD102271,CUST12346,Kristi Harris,Male,27.0,Denpasar,Home,10,138.15,2025-07-21,Credit Card,oadams@example.org,0.2,1.3,1105.2
ORD102272,CUST11302,Adam Webb,Female,66.0,Makassar,Books,7,222.27,2024-08-04,Cash,unknown@example.com,0.05,2.6,1478.1
ORD102273,CUST10632,Thomas Wright,Female,29.0,Yogyakarta,Sports,7,248.14,2025-10-29,Bank Transfer,lyoung@example.net,0.2,3.7,1389.58
ORD102274,CUST11374,Joseph Mosley,Female,57.0,Denpasar,Electronics,3,47.53,2026-01-06,Cash,regina74@example.org,0.11,2.4,126.91
ORD102275,CUST12682,Heather Schneider,Male,20.0,Bandung,Sports,4,208.74,2026-01-21,Cash,courtney44@example.org,0.03,4.4,809.91
ORD102276,CUST12632,April Ware,Male,29.0,Yogyakarta,Fashion,4,705.85,2024-08-07,Credit Card,tfuentes@example.org,0.05,4.8,2682.23
ORD102277,CUST11213,Stephanie Sanchez,Male,63.0,Bandung,Sports,3,783.2,2024-07-07,Debit Card,zjones@example.net,0.11,4.5,2091.14
ORD102278,CUST11645,Darren Lane,Female,18.0,Jakarta,Toys,9,420.07,2026-04-24,Cash,hudsonjeffrey@example.net,0.15,1.4,3213.54
ORD102279,CUST11596,Dawn Lopez,Female,37.0,Yogyakarta,Fashion,6,265.83,2025-07-10,Credit Card,joseph52@example.net,0.16,1.2,1339.78
ORD102280,CUST12040,Mary Burns,Female,58.0,Denpasar,Beauty,7,181.77,2025-04-09,Debit Card,chuffman@example.com,0.28,4.3,916.12
ORD102281,CUST11589,Rebecca Weber,Female,36.0,Yogyakarta,Beauty,9,330.66,2024-10-01,Bank Transfer,williamchavez@example.org,0.22,4.1,2321.23
ORD102282,CUST10892,Jennifer Compton,Female,60.0,Surabaya,Electronics,2,597.81,2025-04-17,Cash,elizabethdelgado@example.net,0.22,1.6,932.58
